tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
34.7,32.8,33.5,30.2,25.8,28.2,27.3,77.6,0.008,4.17,0.0,0.9,100.0,1,10.0,7,0,0,0,0,0,0,0,0,0,1
34.7,32.8,33.5,30.2,25.8,28.2,27.3,77.6,0.008,4.17,0.0,0.9,100.0,1,10.0,7,0,0,0,0,0,0,0,0,0,1
34.7,32.8,33.5,30.2,25.8,28.2,27.3,77.6,0.008,4.17,0.0,0.9,100.0,1,10.0,7,0,0,0,0,0,0,0,0,0,1
34.7,32.8,33.5,30.2,25.8,28.2,27.3,77.6,0.008,4.17,0.0,0.9,100.0,1,10.0,7,0,0,0,0,0,0,0,0,0,1
34.7,32.8,33.5,30.2,25.8,28.2,27.3,77.6,0.008,4.17,0.0,0.9,100.0,1,10.0,7,0,0,0,0,0,0,0,0,0,1
38.7,30.6,34.6,38.7,26.0,31.9,25.5,69.4,0.0,0.0,0.0,0.2,85.7,3,10.0,8,0,0,0,0,0,0,0,0,0,1
41.9,25.8,32.8,39.4,19.0,28.2,26.7,78.9,0.0,0.0,0.0,0.0,37.3,4,10.0,10,1,0,0,0,0,0,0,0,0,0
41.9,25.8,32.8,39.4,19.0,28.2,26.7,78.9,0.0,0.0,0.0,0.0,37.3,4,10.0,10,1,0,0,0,0,0,0,0,0,0
47.3,28.6,37.5,44.4,23.6,33.6,28.9,72.8,0.049,4.17,0.0,0.0,56.3,3,10.0,11,0,0,0,0,0,1,0,0,0,0
47.3,28.6,37.5,44.4,23.6,33.6,28.9,72.8,0.049,4.17,0.0,0.0,56.3,3,10.0,11,0,0,0,0,0,1,0,0,0,0
47.3,28.6,37.5,44.4,23.6,33.6,28.9,72.8,0.049,4.17,0.0,0.0,56.3,3,10.0,11,0,0,0,0,0,1,0,0,0,0
47.3,28.6,37.5,44.4,23.6,33.6,28.9,72.8,0.049,4.17,0.0,0.0,56.3,3,10.0,11,0,0,0,0,0,1,0,0,0,0
51.4,40.5,46.6,51.4,34.4,43.5,44.4,91.8,0.839,62.5,0.0,0.0,99.1,1,10.0,12,0,0,0,0,1,0,0,0,0,0
51.4,40.5,46.6,51.4,34.4,43.5,44.4,91.8,0.839,62.5,0.0,0.0,99.1,1,10.0,12,0,0,0,0,1,0,0,0,0,0
40.6,27.8,32.3,32.2,17.3,23.1,28.8,86.8,0.072,29.17,0.2,0.1,100.0,1,10.0,13,0,0,0,0,0,0,0,1,0,0
27.7,22.0,25.3,17.9,12.6,14.9,18.3,74.5,0.0,0.0,0.1,0.2,99.4,2,10.0,14,0,0,0,0,0,0,0,0,0,1
51.9,37.4,45.3,51.9,31.6,42.2,41.2,86.1,0.279,41.67,0.0,0.0,99.1,1,10.0,17,0,0,0,0,1,0,0,0,0,0
51.9,37.4,45.3,51.9,31.6,42.2,41.2,86.1,0.279,41.67,0.0,0.0,99.1,1,10.0,17,0,0,0,0,1,0,0,0,0,0
51.9,37.4,45.3,51.9,31.6,42.2,41.2,86.1,0.279,41.67,0.0,0.0,99.1,1,10.0,17,0,0,0,0,1,0,0,0,0,0
46.7,37.8,39.6,41.5,31.0,34.7,34.8,82.8,0.018,12.5,0.0,0.0,97.1,1,10.0,18,0,0,0,0,1,0,0,0,0,0
46.7,37.8,39.6,41.5,31.0,34.7,34.8,82.8,0.018,12.5,0.0,0.0,97.1,1,10.0,18,0,0,0,0,1,0,0,0,0,0
46.7,37.8,39.6,41.5,31.0,34.7,34.8,82.8,0.018,12.5,0.0,0.0,97.1,1,10.0,18,0,0,0,0,1,0,0,0,0,0
57.5,37.1,45.4,57.5,30.2,41.7,40.2,83.3,0.653,62.5,0.0,0.0,84.4,3,10.0,19,0,0,0,0,1,0,0,0,0,0
57.5,37.1,45.4,57.5,30.2,41.7,40.2,83.3,0.653,62.5,0.0,0.0,84.4,3,10.0,19,0,0,0,0,1,0,0,0,0,0
57.5,37.1,45.4,57.5,30.2,41.7,40.2,83.3,0.653,62.5,0.0,0.0,84.4,3,10.0,19,0,0,0,0,1,0,0,0,0,0
57.5,37.1,45.4,57.5,30.2,41.7,40.2,83.3,0.653,62.5,0.0,0.0,84.4,3,10.0,19,0,0,0,0,1,0,0,0,0,0
57.5,37.1,45.4,57.5,30.2,41.7,40.2,83.3,0.653,62.5,0.0,0.0,84.4,3,10.0,19,0,0,0,0,1,0,0,0,0,0
42.7,32.8,35.9,34.2,24.6,27.1,29.6,78.0,0.015,20.83,0.0,0.0,100.0,2,10.0,20,0,0,0,0,0,0,0,1,0,0
42.7,32.8,35.9,34.2,24.6,27.1,29.6,78.0,0.015,20.83,0.0,0.0,100.0,2,10.0,20,0,0,0,0,0,0,0,1,0,0
42.7,32.8,35.9,34.2,24.6,27.1,29.6,78.0,0.015,20.83,0.0,0.0,100.0,2,10.0,20,0,0,0,0,0,0,0,1,0,0
33.8,31.6,32.9,33.1,24.1,27.5,26.4,77.3,0.008,4.17,0.3,0.0,99.8,1,10.0,21,0,0,0,0,0,0,0,1,0,0
33.8,31.6,32.9,33.1,24.1,27.5,26.4,77.3,0.008,4.17,0.3,0.0,99.8,1,10.0,21,0,0,0,0,0,0,0,1,0,0
33.8,31.6,32.9,33.1,24.1,27.5,26.4,77.3,0.008,4.17,0.3,0.0,99.8,1,10.0,21,0,0,0,0,0,0,0,1,0,0
33.8,31.6,32.9,33.1,24.1,27.5,26.4,77.3,0.008,4.17,0.3,0.0,99.8,1,10.0,21,0,0,0,0,0,0,0,1,0,0
37.2,27.5,32.6,37.2,21.6,30.4,27.4,81.5,0.116,41.67,0.2,0.0,71.9,1,10.0,22,0,0,0,0,0,0,0,1,0,0
37.2,27.5,32.6,37.2,21.6,30.4,27.4,81.5,0.116,41.67,0.2,0.0,71.9,1,10.0,22,0,0,0,0,0,0,0,1,0,0
34.3,30.5,31.8,29.5,20.8,23.9,28.9,88.8,0.097,45.83,0.8,0.1,100.0,1,10.0,23,0,0,0,0,0,0,0,1,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
33.2,29.5,31.2,33.1,19.3,24.0,25.6,79.7,0.0,0.0,0.0,0.0,82.7,1,10.0,24,0,1,0,0,0,0,0,0,0,0
46.5,30.2,37.4,41.5,22.6,30.5,32.1,81.2,0.297,45.83,2.7,0.0,89.9,2,10.0,25,0,0,0,0,0,0,0,1,0,0
46.5,30.2,37.4,41.5,22.6,30.5,32.1,81.2,0.297,45.83,2.7,0.0,89.9,2,10.0,25,0,0,0,0,0,0,0,1,0,0
37.2,29.6,33.3,28.0,19.0,23.8,28.4,81.9,0.06,37.5,0.7,0.4,100.0,1,10.0,26,0,0,0,0,0,0,0,0,0,1
37.2,29.6,33.3,28.0,19.0,23.8,28.4,81.9,0.06,37.5,0.7,0.4,100.0,1,10.0,26,0,0,0,0,0,0,0,0,0,1
37.2,29.6,33.3,28.0,19.0,23.8,28.4,81.9,0.06,37.5,0.7,0.4,100.0,1,10.0,26,0,0,0,0,0,0,0,0,0,1
34.8,25.9,29.5,26.8,14.2,19.8,18.7,64.1,0.0,0.0,0.7,0.0,84.3,3,10.0,27,0,0,0,0,0,0,0,1,0,0
34.8,25.9,29.5,26.8,14.2,19.8,18.7,64.1,0.0,0.0,0.7,0.0,84.3,3,10.0,27,0,0,0,0,0,0,0,1,0,0
48.4,36.6,42.3,47.3,29.2,37.2,26.7,54.2,0.0,0.0,0.1,0.2,53.2,4,10.0,28,0,0,0,0,0,0,0,1,0,0
44.2,39.0,41.8,39.7,33.1,36.6,34.9,78.1,0.158,37.5,0.0,0.2,95.8,1,10.0,29,0,0,0,0,1,0,0,0,0,0
44.2,39.0,41.8,39.7,33.1,36.6,34.9,78.1,0.158,37.5,0.0,0.2,95.8,1,10.0,29,0,0,0,0,1,0,0,0,0,0
44.2,39.0,41.8,39.7,33.1,36.6,34.9,78.1,0.158,37.5,0.0,0.2,95.8,1,10.0,29,0,0,0,0,1,0,0,0,0,0
44.2,39.0,41.8,39.7,33.1,36.6,34.9,78.1,0.158,37.5,0.0,0.2,95.8,1,10.0,29,0,0,0,0,1,0,0,0,0,0
42.0,30.5,36.0,37.7,24.3,32.1,34.9,95.6,0.045,25.0,0.1,0.1,100.0,2,10.0,30,0,0,0,0,0,0,0,1,0,0
42.0,30.5,36.0,37.7,24.3,32.1,34.9,95.6,0.045,25.0,0.1,0.1,100.0,2,10.0,30,0,0,0,0,0,0,0,1,0,0
30.0,22.5,24.5,24.0,13.5,18.2,19.1,79.8,0.019,16.67,0.1,0.3,95.5,2,10.0,31,0,0,0,0,0,0,0,0,0,1
25.4,14.1,20.6,25.2,5.9,13.5,9.6,62.9,0.0,0.0,0.0,0.2,41.4,4,10.0,32,0,0,0,1,0,0,0,0,0,0
25.4,14.1,20.6,25.2,5.9,13.5,9.6,62.9,0.0,0.0,0.0,0.2,41.4,4,10.0,32,0,0,0,1,0,0,0,0,0,0
30.8,8.3,16.5,20.6,-4.2,2.7,4.4,58.7,0.002,4.17,0.4,0.1,74.8,3,10.0,34,0,0,0,0,0,0,0,0,0,1
30.8,8.3,16.5,20.6,-4.2,2.7,4.4,58.7,0.002,4.17,0.4,0.1,74.8,3,10.0,34,0,0,0,0,0,0,0,0,0,1
30.8,8.3,16.5,20.6,-4.2,2.7,4.4,58.7,0.002,4.17,0.4,0.1,74.8,3,10.0,34,0,0,0,0,0,0,0,0,0,1
30.8,8.3,16.5,20.6,-4.2,2.7,4.4,58.7,0.002,4.17,0.4,0.1,74.8,3,10.0,34,0,0,0,0,0,0,0,0,0,1
50.8,35.8,44.8,50.8,28.0,39.6,24.5,44.6,0.0,0.0,0.0,0.1,48.5,4,10.0,36,0,0,0,0,1,0,0,0,0,0
50.8,35.8,44.8,50.8,28.0,39.6,24.5,44.6,0.0,0.0,0.0,0.1,48.5,4,10.0,36,0,0,0,0,1,0,0,0,0,0
50.8,35.8,44.8,50.8,28.0,39.6,24.5,44.6,0.0,0.0,0.0,0.1,48.5,4,10.0,36,0,0,0,0,1,0,0,0,0,0
50.8,35.8,44.8,50.8,28.0,39.6,24.5,44.6,0.0,0.0,0.0,0.1,48.5,4,10.0,36,0,0,0,0,1,0,0,0,0,0
45.4,31.4,36.0,41.2,24.2,31.0,28.1,73.1,0.0,0.0,0.0,0.0,100.0,1,10.0,37,0,0,0,0,0,0,0,1,0,0
56.3,28.8,42.3,56.3,22.0,38.4,32.3,70.3,0.04,16.67,0.0,0.0,55.9,2,10.0,38,0,0,0,0,1,0,0,0,0,0
56.3,28.8,42.3,56.3,22.0,38.4,32.3,70.3,0.04,16.67,0.0,0.0,55.9,2,10.0,38,0,0,0,0,1,0,0,0,0,0
56.3,28.8,42.3,56.3,22.0,38.4,32.3,70.3,0.04,16.67,0.0,0.0,55.9,2,10.0,38,0,0,0,0,1,0,0,0,0,0
48.4,36.7,42.3,46.5,30.1,39.4,33.4,72.0,0.0,0.0,0.0,0.0,59.0,5,10.0,39,0,0,0,0,1,0,0,0,0,0
48.4,36.7,42.3,46.5,30.1,39.4,33.4,72.0,0.0,0.0,0.0,0.0,59.0,5,10.0,39,0,0,0,0,1,0,0,0,0,0
48.4,36.7,42.3,46.5,30.1,39.4,33.4,72.0,0.0,0.0,0.0,0.0,59.0,5,10.0,39,0,0,0,0,1,0,0,0,0,0
48.8,35.7,40.9,43.0,28.5,33.7,30.8,66.9,0.0,0.0,0.0,0.0,92.4,2,10.0,41,0,0,0,0,1,0,0,0,0,0
48.8,35.7,40.9,43.0,28.5,33.7,30.8,66.9,0.0,0.0,0.0,0.0,92.4,2,10.0,41,0,0,0,0,1,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
40.1,26.6,33.8,39.8,19.8,30.5,20.0,57.7,0.0,0.0,0.0,0.0,34.7,5,10.0,42,0,0,0,1,0,0,0,0,0,0
50.8,26.9,38.3,50.8,21.8,37.0,17.8,47.7,0.0,0.0,0.0,0.0,18.8,5,10.0,43,0,0,0,1,0,0,0,0,0,0
54.7,30.7,42.4,54.7,23.2,38.5,16.9,36.8,0.0,0.0,0.0,0.0,10.4,5,10.0,44,0,0,0,1,0,0,0,0,0,0
54.7,30.7,42.4,54.7,23.2,38.5,16.9,36.8,0.0,0.0,0.0,0.0,10.4,5,10.0,44,0,0,0,1,0,0,0,0,0,0
54.7,30.7,42.4,54.7,23.2,38.5,16.9,36.8,0.0,0.0,0.0,0.0,10.4,5,10.0,44,0,0,0,1,0,0,0,0,0,0
54.7,30.7,42.4,54.7,23.2,38.5,16.9,36.8,0.0,0.0,0.0,0.0,10.4,5,10.0,44,0,0,0,1,0,0,0,0,0,0
55.6,31.5,44.5,55.6,30.8,42.6,20.8,42.8,0.0,0.0,0.0,0.0,20.2,5,10.0,45,0,0,0,1,0,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
70.7,53.1,61.3,70.7,53.1,61.3,33.9,36.4,0.0,0.0,0.0,0.0,38.4,5,10.0,46,0,0,0,0,1,0,0,0,0,0
57.8,46.7,53.6,57.8,45.5,53.2,44.7,73.1,0.041,8.33,0.0,0.0,55.7,3,10.0,47,0,0,0,0,1,0,0,0,0,0
57.8,46.7,53.6,57.8,45.5,53.2,44.7,73.1,0.041,8.33,0.0,0.0,55.7,3,10.0,47,0,0,0,0,1,0,0,0,0,0
57.8,46.7,53.6,57.8,45.5,53.2,44.7,73.1,0.041,8.33,0.0,0.0,55.7,3,10.0,47,0,0,0,0,1,0,0,0,0,0
58.9,23.4,36.9,58.9,11.7,28.9,28.9,72.7,0.175,20.83,0.2,0.0,95.0,1,10.0,48,0,0,0,0,0,0,0,1,0,0
58.9,23.4,36.9,58.9,11.7,28.9,28.9,72.7,0.175,20.83,0.2,0.0,95.0,1,10.0,48,0,0,0,0,0,0,0,1,0,0
58.9,23.4,36.9,58.9,11.7,28.9,28.9,72.7,0.175,20.83,0.2,0.0,95.0,1,10.0,48,0,0,0,0,0,0,0,1,0,0
58.9,23.4,36.9,58.9,11.7,28.9,28.9,72.7,0.175,20.83,0.2,0.0,95.0,1,10.0,48,0,0,0,0,0,0,0,1,0,0
41.8,20.9,30.3,35.0,10.1,22.2,14.6,53.1,0.0,0.0,0.0,0.1,42.1,6,10.0,49,0,0,0,1,0,0,0,0,0,0
58.1,32.4,44.9,58.1,25.8,42.1,20.6,40.4,0.0,0.0,0.0,0.0,27.1,6,10.0,50,0,0,0,1,0,0,0,0,0,0
51.3,43.0,47.7,51.3,38.2,44.9,31.9,55.8,0.222,20.83,0.0,0.0,92.6,3,10.0,51,0,0,0,0,1,0,0,0,0,0
51.3,43.0,47.7,51.3,38.2,44.9,31.9,55.8,0.222,20.83,0.0,0.0,92.6,3,10.0,51,0,0,0,0,1,0,0,0,0,0
50.4,36.9,43.2,50.4,33.6,38.6,28.3,62.2,0.025,8.33,0.0,0.0,51.6,5,10.0,52,0,0,0,0,1,0,0,0,0,0
50.4,36.9,43.2,50.4,33.6,38.6,28.3,62.2,0.025,8.33,0.0,0.0,51.6,5,10.0,52,0,0,0,0,1,0,0,0,0,0
70.7,56.0,62.2,70.7,56.0,62.2,49.6,65.2,0.051,16.67,0.0,0.0,52.2,6,10.0,54,0,0,0,0,1,0,0,0,0,0
70.7,56.0,62.2,70.7,56.0,62.2,49.6,65.2,0.051,16.67,0.0,0.0,52.2,6,10.0,54,0,0,0,0,1,0,0,0,0,0
70.7,56.0,62.2,70.7,56.0,62.2,49.6,65.2,0.051,16.67,0.0,0.0,52.2,6,10.0,54,0,0,0,0,1,0,0,0,0,0
48.1,22.5,33.4,44.0,15.0,28.6,17.1,53.0,0.0,0.0,0.0,0.0,53.5,6,10.0,56,0,0,0,0,0,0,0,0,0,1
48.1,22.5,33.4,44.0,15.0,28.6,17.1,53.0,0.0,0.0,0.0,0.0,53.5,6,10.0,56,0,0,0,0,0,0,0,0,0,1
48.1,22.5,33.4,44.0,15.0,28.6,17.1,53.0,0.0,0.0,0.0,0.0,53.5,6,10.0,56,0,0,0,0,0,0,0,0,0,1
48.1,22.5,33.4,44.0,15.0,28.6,17.1,53.0,0.0,0.0,0.0,0.0,53.5,6,10.0,56,0,0,0,0,0,0,0,0,0,1
48.8,32.7,40.4,43.7,25.4,34.4,26.8,60.4,0.0,0.0,0.0,0.0,17.0,5,10.0,57,0,0,0,1,0,0,0,0,0,0
48.8,32.7,40.4,43.7,25.4,34.4,26.8,60.4,0.0,0.0,0.0,0.0,17.0,5,10.0,57,0,0,0,1,0,0,0,0,0,0
48.8,32.7,40.4,43.7,25.4,34.4,26.8,60.4,0.0,0.0,0.0,0.0,17.0,5,10.0,57,0,0,0,1,0,0,0,0,0,0
52.6,36.4,43.9,52.6,34.1,40.5,37.3,77.7,0.055,33.33,0.0,0.0,91.1,2,10.0,59,0,0,0,0,1,0,0,0,0,0
52.6,36.4,43.9,52.6,34.1,40.5,37.3,77.7,0.055,33.33,0.0,0.0,91.1,2,10.0,59,0,0,0,0,1,0,0,0,0,0
52.6,36.4,43.9,52.6,34.1,40.5,37.3,77.7,0.055,33.33,0.0,0.0,91.1,2,10.0,59,0,0,0,0,1,0,0,0,0,0
71.3,30.6,51.8,71.3,24.2,49.4,32.9,55.8,0.0,0.0,0.0,0.0,28.5,6,10.0,60,0,0,0,0,0,1,0,0,0,0
71.3,30.6,51.8,71.3,24.2,49.4,32.9,55.8,0.0,0.0,0.0,0.0,28.5,6,10.0,60,0,0,0,0,0,1,0,0,0,0
71.3,30.6,51.8,71.3,24.2,49.4,32.9,55.8,0.0,0.0,0.0,0.0,28.5,6,10.0,60,0,0,0,0,0,1,0,0,0,0
71.3,30.6,51.8,71.3,24.2,49.4,32.9,55.8,0.0,0.0,0.0,0.0,28.5,6,10.0,60,0,0,0,0,0,1,0,0,0,0
71.3,30.6,51.8,71.3,24.2,49.4,32.9,55.8,0.0,0.0,0.0,0.0,28.5,6,10.0,60,0,0,0,0,0,1,0,0,0,0
62.2,37.3,50.5,62.2,33.0,48.8,35.3,57.7,0.0,0.0,0.0,0.0,46.3,4,10.0,61,0,0,0,0,1,0,0,0,0,0
62.2,37.3,50.5,62.2,33.0,48.8,35.3,57.7,0.0,0.0,0.0,0.0,46.3,4,10.0,61,0,0,0,0,1,0,0,0,0,0
62.2,37.3,50.5,62.2,33.0,48.8,35.3,57.7,0.0,0.0,0.0,0.0,46.3,4,10.0,61,0,0,0,0,1,0,0,0,0,0
62.2,37.3,50.5,62.2,33.0,48.8,35.3,57.7,0.0,0.0,0.0,0.0,46.3,4,10.0,61,0,0,0,0,1,0,0,0,0,0
62.2,37.3,50.5,62.2,33.0,48.8,35.3,57.7,0.0,0.0,0.0,0.0,46.3,4,10.0,61,0,0,0,0,1,0,0,0,0,0
45.5,32.4,38.9,40.4,26.8,32.7,33.6,81.3,0.536,45.83,0.0,0.0,65.2,1,10.0,62,0,0,0,0,1,0,0,0,0,0
45.5,32.4,38.9,40.4,26.8,32.7,33.6,81.3,0.536,45.83,0.0,0.0,65.2,1,10.0,62,0,0,0,0,1,0,0,0,0,0
45.5,32.4,38.9,40.4,26.8,32.7,33.6,81.3,0.536,45.83,0.0,0.0,65.2,1,10.0,62,0,0,0,0,1,0,0,0,0,0
48.7,35.0,42.1,45.1,24.4,35.7,32.3,69.7,0.176,20.83,0.0,0.0,71.5,5,10.0,63,0,0,0,0,0,0,0,1,0,0
48.7,35.0,42.1,45.1,24.4,35.7,32.3,69.7,0.176,20.83,0.0,0.0,71.5,5,10.0,63,0,0,0,0,0,0,0,1,0,0
48.7,35.0,42.1,45.1,24.4,35.7,32.3,69.7,0.176,20.83,0.0,0.0,71.5,5,10.0,63,0,0,0,0,0,0,0,1,0,0
48.7,35.0,42.1,45.1,24.4,35.7,32.3,69.7,0.176,20.83,0.0,0.0,71.5,5,10.0,63,0,0,0,0,0,0,0,1,0,0
52.3,37.4,43.9,52.3,31.8,40.5,28.8,56.8,0.0,0.0,0.0,0.0,27.0,6,10.0,64,0,0,0,1,0,0,0,0,0,0
52.3,37.4,43.9,52.3,31.8,40.5,28.8,56.8,0.0,0.0,0.0,0.0,27.0,6,10.0,64,0,0,0,1,0,0,0,0,0,0
52.3,37.4,43.9,52.3,31.8,40.5,28.8,56.8,0.0,0.0,0.0,0.0,27.0,6,10.0,64,0,0,0,1,0,0,0,0,0,0
52.3,37.4,43.9,52.3,31.8,40.5,28.8,56.8,0.0,0.0,0.0,0.0,27.0,6,10.0,64,0,0,0,1,0,0,0,0,0,0
60.8,31.6,44.4,60.8,26.7,41.7,28.5,56.6,0.02,8.33,0.0,0.0,41.9,6,10.0,65,0,0,0,0,1,0,0,0,0,0
43.3,29.6,37.5,36.4,20.1,30.1,23.0,60.0,0.037,20.83,0.0,0.0,43.6,6,10.0,66,0,0,0,0,1,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
46.3,26.6,34.7,41.2,18.2,27.3,20.3,56.8,0.0,0.0,0.0,0.0,7.0,6,10.0,67,0,0,0,1,0,0,0,0,0,0
48.6,25.5,36.7,47.0,19.5,33.3,23.1,59.9,0.0,0.0,0.0,0.0,12.9,6,10.0,68,0,0,0,1,0,0,0,0,0,0
43.2,31.6,38.9,36.5,23.0,32.0,31.3,75.2,0.142,45.83,0.0,0.0,96.4,1,10.0,69,0,0,0,0,0,0,0,1,0,0
43.2,31.6,38.9,36.5,23.0,32.0,31.3,75.2,0.142,45.83,0.0,0.0,96.4,1,10.0,69,0,0,0,0,0,0,0,1,0,0
43.2,31.6,38.9,36.5,23.0,32.0,31.3,75.2,0.142,45.83,0.0,0.0,96.4,1,10.0,69,0,0,0,0,0,0,0,1,0,0
34.4,29.6,31.9,33.0,19.9,25.2,24.0,72.7,0.007,4.17,0.1,0.1,99.7,2,10.0,70,0,0,0,0,0,0,0,1,0,0
34.4,29.6,31.9,33.0,19.9,25.2,24.0,72.7,0.007,4.17,0.1,0.1,99.7,2,10.0,70,0,0,0,0,0,0,0,1,0,0
34.4,29.6,31.9,33.0,19.9,25.2,24.0,72.7,0.007,4.17,0.1,0.1,99.7,2,10.0,70,0,0,0,0,0,0,0,1,0,0
34.4,29.6,31.9,33.0,19.9,25.2,24.0,72.7,0.007,4.17,0.1,0.1,99.7,2,10.0,70,0,0,0,0,0,0,0,1,0,0
38.5,29.5,33.8,34.6,23.9,29.0,24.5,68.7,0.0,0.0,0.2,0.1,83.7,2,10.0,71,0,0,0,0,0,0,0,1,0,0
38.5,27.8,33.7,32.2,18.7,27.7,28.2,80.1,0.024,16.67,0.4,0.1,91.8,3,10.0,72,0,0,0,0,0,0,0,1,0,0
38.5,27.8,33.7,32.2,18.7,27.7,28.2,80.1,0.024,16.67,0.4,0.1,91.8,3,10.0,72,0,0,0,0,0,0,0,1,0,0
28.7,24.0,26.4,18.9,12.0,15.5,18.8,72.9,0.008,12.5,0.5,0.1,95.5,1,10.0,73,0,0,0,0,0,0,0,0,0,1
28.7,24.0,26.4,18.9,12.0,15.5,18.8,72.9,0.008,12.5,0.5,0.1,95.5,1,10.0,73,0,0,0,0,0,0,0,0,0,1
28.7,24.0,26.4,18.9,12.0,15.5,18.8,72.9,0.008,12.5,0.5,0.1,95.5,1,10.0,73,0,0,0,0,0,0,0,0,0,1
44.6,22.4,32.4,39.2,12.0,24.9,16.6,55.5,0.0,0.0,0.0,0.1,39.7,6,10.0,74,0,0,0,1,0,0,0,0,0,0
44.6,22.4,32.4,39.2,12.0,24.9,16.6,55.5,0.0,0.0,0.0,0.1,39.7,6,10.0,74,0,0,0,1,0,0,0,0,0,0
