latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemin,humidity,precip,preciptype,cloudcover,conditions,description,stations
39.952,-75.162,2020-12-02,44.5,35.7,39.5,27.1,55.2,0,,45.3,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-03,51.9,33.2,42.4,25.8,47.6,0,,39,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-04,47.4,42.9,45.3,40,75.6,0.244,rain,94,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-05,46.7,40.8,44,33.3,73,0.8,rain,94.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-06,42,32.7,38.7,25.8,50.7,0,,33.6,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-07,38.7,27,32.9,21.2,58.3,0,,31.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-08,41,29.7,34.8,21.3,54.3,0,,56.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-09,39.8,31,36,23.7,62.8,0.004,rain,70,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-10,50.1,33.5,41.9,30.2,64.3,0,,24.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-11,57,28.9,42.5,26.2,77.9,0,,27.1,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-12,60.5,37.5,48.9,36.8,85.6,0,,61.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-13,62.6,43.1,52.2,40.8,69.2,0,,47.3,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-14,45.4,37.1,40.5,29.6,78.7,0.53,rain,76.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-15,38.8,29.7,34.2,20.7,51.9,0,"rain,snow",45.9,Partially cloudy,Partly cloudy throughout the day.,"F5255,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-16,32.8,27,29.7,17.3,70.3,0.56,"rain,snow",82.3,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-17,36.2,24.8,30.8,10.3,74.1,0.252,"rain,snow",77.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-18,35.7,24.4,29.1,16.4,65.8,0,,50.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-19,31.9,19.6,26.7,16.2,63.7,0,,43,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-20,40.5,28.8,34,24.7,80.9,0.002,rain,89.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-21,40.9,34.4,36.8,29.8,90.2,0,,93.8,Overcast,Cloudy skies throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-22,45.5,37.4,41.2,31.7,74.5,0.074,rain,91.3,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-23,46,31.3,39.5,28.4,61,0,,50.7,Partially cloudy,Partly cloudy throughout the day.,"F7863,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-24,62.7,36.7,53.5,35.7,81.1,0.992,rain,92.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-25,65.2,26.8,44.9,12.8,77.5,0.913,rain,98.4,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2020-12-26,31.2,24,27.3,10.6,50.4,0,,48.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-27,38.2,23.9,30.2,17,58.8,0,,31.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-28,50.3,31.2,41.3,30,66.4,0,,64.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-29,40.7,28.7,36.2,24.7,45.4,0,,25.3,Partially cloudy,Clearing in the afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-30,43.8,26.5,35.4,22.6,56.7,0,,67.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2020-12-31,49,35.6,44.5,28.5,74.7,0.075,rain,93.2,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-01,38.9,27.3,34.3,23.8,78.5,0.83,"rain,snow",64.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-02,52.7,37.5,44.4,32.3,77.3,0.052,rain,76.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-03,38.7,35,36.9,28.2,86.2,0.17,"rain,snow",90.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-04,43,35,39.1,29.8,81.1,0.011,rain,99.6,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-05,41.1,38.4,39.7,34.2,72.4,0,,100,Overcast,Cloudy skies throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-06,42.1,36.8,39.4,28.8,60.9,0,,83,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-07,44,31.3,37,24.6,57.2,0,,10.5,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-08,35.4,27.6,31.8,20.8,66,0,,54.5,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-09,42.5,25.5,34.9,16.9,44.2,0,,55.6,Partially cloudy,Becoming cloudy in the afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-10,45.4,30.3,36.7,25.8,49.7,0,,17.1,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-11,39.7,24.9,32,24.9,69,0,,46.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-12,43.1,25.4,34.4,21.8,70,0,,6.4,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-13,46,28.5,36.4,25.6,66.2,0,,42.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-14,50.9,30.9,39.4,30.9,71.3,0,,69.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-15,53,33.1,43,27.4,82.9,0.019,rain,77.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-16,47,37.8,43.5,29.5,77.9,0.253,rain,81.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-17,45.8,34,39.9,23.9,58.5,0,,66.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-18,46.1,34,40,27.6,58.1,0,,56.1,Partially cloudy,Becoming cloudy in the afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-19,44,31.4,36.8,23.7,57.5,0,,41.6,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-20,40.4,30.1,35.9,21.9,50.6,0.002,rain,68.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-21,43.4,24,33.5,18.5,57.3,0,,34.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-22,45.2,33.5,39.2,26.8,52.4,0,,68.6,Partially cloudy,Partly cloudy throughout the day.,"F5255,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-23,36.8,27,31.3,16.2,39.6,0,,55.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-24,35,23.6,29.3,12.4,40.8,0,,56.2,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-25,35.7,29.4,32.7,23,43.8,0,,97.1,Overcast,Cloudy skies throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-26,36.6,33.9,35.2,27.4,77.3,0.114,"rain,snow",100,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-27,38.9,31.8,35.7,22.8,73,0,,97.1,Overcast,Cloudy skies throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-28,33,23.6,29.6,9.7,44.6,0,,43.5,Partially cloudy,Clearing in the afternoon.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-01-29,27.9,20.6,24.2,7.3,41.2,0,,46.4,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-01-30,34.8,18.9,26,8.3,46.4,0,"rain,snow",31.1,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-01-31,29.5,24.7,26.7,10.8,69.2,0.193,"rain,snow",91.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-01,32.7,24.9,29.6,11.9,89.5,0.491,"rain,snow",100,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-02,35.7,29.7,32.6,18.5,84.7,0.132,"rain,snow",100,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-03,36.2,29.5,32.6,20.1,66.3,0.002,"rain,snow",96.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-04,42.8,29.7,35.2,20.7,53.1,0,,28.6,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-05,49.4,32.4,41.1,29,61.7,0.151,rain,65,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-06,45.3,29.2,38,23.6,51.9,0,"rain,snow",47.4,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-07,36.1,29.6,34.1,18.8,79.2,0.461,"rain,snow",75.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,"F5255,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-08,30.1,19.1,25,8.3,47.2,0.012,snow,20.7,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-09,36.6,22,30.5,16.3,77.5,0,,82.6,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-10,35.3,24.4,30.7,17.2,65.4,0,"rain,snow",64.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-11,31.8,28.8,29.9,19.9,76.3,0.184,"rain,snow",89.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-12,29.1,22.1,26.6,11.8,47.5,0,,87.8,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-13,28.9,26.5,28,16.4,55.7,0.032,snow,99.9,"Snow, Overcast",Cloudy skies throughout the day with snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-14,36,25.9,30.9,16.4,78.3,0,,99.9,Overcast,Cloudy skies throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-15,37.5,33.1,34.8,23.4,74.2,0.001,"rain,snow",100,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-16,49.5,30.5,40.9,19.2,76.1,0.794,"rain,snow",83.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-17,31.5,24,28,11.9,43.7,0,"rain,snow",33.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-18,28.7,25.1,27.3,14.6,78.4,0.578,"rain,snow",93.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-19,32.9,27.9,30.6,17.6,90.1,0.151,"rain,snow",98.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-20,33,25.8,29.4,14.1,58.5,0,,52.5,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-21,35.9,21.7,28.6,12.6,53.2,0,,16.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-02-22,35.5,29.5,32.8,24.2,81.4,0.521,"rain,snow",84.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-23,49.6,31.9,40.4,25.8,68.4,0,,61.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-24,55.7,32.7,44.9,28,60.8,0,rain,31.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-25,48.6,36,44.3,31.3,45.3,0,,20.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-26,47.3,33.6,40.6,29.4,45.5,0,,57.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-27,50.6,34.2,42,28.8,88.6,0.371,"rain,snow",81.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-02-28,44.2,38.4,41.6,35.2,92.2,0.919,rain,88.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,KPNE"
39.952,-75.162,2021-03-01,47.7,36.8,43.9,25.6,72.8,0.177,rain,81.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-02,37.4,24.9,31.6,11.7,37.7,0,,9.3,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-03,54.5,28.8,41.5,22.6,50.1,0,,11.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-04,48.1,32.5,40.7,21.5,49.7,0,,40.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-05,38.6,24.5,32.2,10.1,32.1,0,,0.4,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-06,37.9,30.1,34.7,22.1,48.3,0,,75.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-07,42.7,27.6,35,24.1,42,0,,24.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-08,45.9,25.2,35.6,19.7,40.5,0,,17.2,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-09,67.2,37.8,51,32.2,38.7,0,,57.9,Partially cloudy,Partly cloudy throughout the day.,"F7863,F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-10,65.7,36.1,50.1,31.6,58.4,0,,30.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-11,73.6,40.3,56.7,37.7,59.3,0,,52.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-12,70.8,55.5,61.5,55.5,39.8,0,,67.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-13,55.1,36.9,44.9,27.9,26.5,0,,22.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-14,58.1,37.6,46.7,28.3,32.4,0,,11.8,Clear,Clear conditions throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-15,41.8,27.3,34.3,16.3,25.4,0,,25.9,Partially cloudy,Partly cloudy throughout the day.,"F6990,72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-16,40.5,32.5,36.3,25.7,46.9,0.006,rain,88.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-17,47.8,37.4,42.4,33,82.8,0,,99.9,Overcast,Cloudy skies throughout the day.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-18,48.8,44.2,46.1,39.1,91.8,0.785,rain,100,"Rain, Overcast",Cloudy skies throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,DE045,KPNE"
39.952,-75.162,2021-03-19,47.7,38.1,42.3,28.7,45.6,0.126,rain,48.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,E8199,KPHL,D8567,DE045,KPNE"
